Date/Time,Lat,Lon,Base
8/30/2014 20:30:00,40.6856,-74.0019,B02764
8/9/2014 18:20:00,40.7362,-73.9789,B02764
8/11/2014 20:59:00,40.7831,-73.9779,B02617
8/13/2014 21:04:00,40.7419,-74.0046,B02617
8/5/2014 20:25:00,40.7754,-73.9135,B02682
8/26/2014 19:07:00,40.716,-74.0111,B02617
8/3/2014 22:12:00,40.7422,-73.9836,B02617
8/6/2014 0:24:00,40.903,-73.8439,B02682
8/26/2014 16:40:00,40.7564,-73.9974,B02682
8/5/2014 10:57:00,40.6781,-73.9844,B02598
8/12/2014 23:47:00,40.7592,-73.9649,B02512
8/20/2014 13:35:00,40.7406,-74.0057,B02764
8/15/2014 23:11:00,40.7606,-73.9861,B02682
8/23/2014 18:30:00,40.7232,-73.9528,B02682
8/8/2014 9:10:00,40.7517,-73.9769,B02617
8/29/2014 23:16:00,40.7144,-73.934,B02598
8/26/2014 8:14:00,40.7337,-73.9805,B02617
8/3/2014 11:20:00,40.7074,-73.9501,B02682
8/20/2014 18:34:00,40.7202,-73.9932,B02617
8/4/2014 8:24:00,40.7677,-73.9928,B02598
8/17/2014 19:14:00,40.7702,-73.9805,B02512
8/24/2014 14:46:00,40.7166,-73.9617,B02764
8/17/2014 21:13:00,40.7471,-74.0078,B02764
8/30/2014 19:05:00,40.6457,-73.7767,B02617
8/21/2014 19:40:00,40.769,-73.9815,B02764
8/11/2014 19:10:00,40.6448,-73.782,B02617
8/20/2014 8:30:00,40.7284,-73.9944,B02682
8/19/2014 7:19:00,40.7898,-73.9771,B02682
8/26/2014 17:41:00,40.7304,-73.9577,B02764
8/24/2014 1:47:00,40.7084,-73.9551,B02682
8/18/2014 21:42:00,40.7792,-73.9826,B02617
8/23/2014 18:16:00,40.6522,-73.9796,B02764
8/2/2014 21:32:00,40.725,-73.9812,B02617
8/20/2014 12:02:00,40.7592,-73.9863,B02617
8/8/2014 20:34:00,40.7468,-73.9936,B02682
8/25/2014 10:53:00,40.7368,-73.9888,B02598
8/16/2014 4:21:00,40.7658,-73.9825,B02617
8/11/2014 14:23:00,40.711,-73.9522,B02598
8/21/2014 12:19:00,41.0156,-73.7277,B02617
8/27/2014 7:03:00,40.7806,-73.9559,B02598
8/27/2014 17:39:00,40.7151,-74.0161,B02598
8/6/2014 14:09:00,40.77,-73.8643,B02682
8/30/2014 14:57:00,40.8009,-73.969,B02617
8/22/2014 1:13:00,40.7334,-73.9872,B02598
8/2/2014 1:54:00,40.7139,-73.967,B02598
8/16/2014 20:39:00,40.7198,-73.9987,B02617
8/15/2014 3:54:00,40.7932,-73.975,B02617
8/18/2014 11:39:00,40.7613,-73.9679,B02598
8/14/2014 21:09:00,40.7739,-73.8713,B02598
8/23/2014 17:48:00,40.7025,-73.9891,B02617
8/13/2014 16:53:00,40.7491,-73.9756,B02764
8/16/2014 19:22:00,40.7754,-73.9835,B02617
8/5/2014 5:08:00,40.7516,-73.9852,B02682
8/14/2014 9:07:00,40.6591,-73.976,B02617
8/30/2014 2:24:00,40.6912,-73.8174,B02682
8/16/2014 10:57:00,40.7299,-73.9543,B02617
8/18/2014 12:39:00,40.8441,-73.8803,B02617
8/11/2014 18:22:00,40.8283,-73.9037,B02682
8/11/2014 18:40:00,40.7572,-73.9768,B02682
8/15/2014 7:08:00,40.7185,-73.953,B02598
8/1/2014 12:23:00,40.7198,-73.983,B02598
8/6/2014 10:35:00,40.7801,-73.9551,B02512
8/4/2014 23:03:00,40.7244,-73.9918,B02682
8/31/2014 10:30:00,40.7557,-73.9732,B02617
8/7/2014 16:31:00,40.7421,-73.9807,B02617
8/30/2014 19:41:00,40.7349,-73.9887,B02764
8/12/2014 22:29:00,40.6739,-73.9167,B02617
8/18/2014 18:55:00,40.7727,-73.9509,B02617
8/1/2014 10:11:00,40.7383,-73.9855,B02617
8/31/2014 1:37:00,40.7434,-74.0038,B02682
8/7/2014 23:43:00,40.7125,-73.9589,B02682
8/28/2014 9:46:00,40.6836,-74.0058,B02617
8/12/2014 18:45:00,40.7594,-73.9846,B02598
8/10/2014 18:15:00,40.6902,-74.1786,B02598
8/28/2014 3:35:00,40.6917,-73.9481,B02598
8/23/2014 18:51:00,40.7598,-73.9917,B02617
8/18/2014 4:50:00,40.7446,-73.9808,B02617
8/10/2014 0:35:00,40.7654,-73.9801,B02598
8/20/2014 15:54:00,40.7576,-73.9856,B02617
8/24/2014 13:20:00,40.7086,-73.9508,B02598
8/25/2014 21:34:00,40.7379,-73.9999,B02617
8/5/2014 10:43:00,40.7739,-73.8736,B02617
8/2/2014 22:32:00,40.716,-74.0063,B02682
8/16/2014 22:20:00,40.7245,-74.0365,B02598
8/2/2014 15:43:00,40.773,-73.8856,B02682
8/9/2014 19:29:00,40.775999999999996,-73.9899,B02617
8/1/2014 21:54:00,40.7441,-73.9803,B02682
8/18/2014 22:16:00,40.7181,-73.9903,B02617
8/17/2014 22:05:00,40.76,-73.9149,B02617
8/22/2014 22:06:00,40.744,-73.9876,B02617
8/27/2014 3:29:00,40.7608,-73.9787,B02617
8/26/2014 9:57:00,40.7549,-73.9951,B02598
8/13/2014 7:09:00,40.7207,-74.002,B02617
8/8/2014 5:39:00,40.6905,-73.9845,B02617
8/21/2014 21:57:00,40.7284,-73.9997,B02617
8/13/2014 8:31:00,40.6737,-73.9799,B02512
8/19/2014 21:59:00,40.719,-73.9898,B02764
8/15/2014 19:26:00,40.7098,-73.9621,B02617
8/5/2014 15:31:00,40.715,-73.9946,B02617
8/30/2014 11:30:00,40.7636,-73.9636,B02617
8/28/2014 7:42:00,40.7784,-73.9489,B02682
8/24/2014 13:35:00,40.821999999999996,-73.9565,B02598
8/8/2014 15:43:00,40.6881,-74.1829,B02617
8/4/2014 2:56:00,40.7685,-73.9534,B02598
8/23/2014 11:23:00,40.7313,-73.9865,B02682
8/24/2014 5:30:00,40.6528,-73.9496,B02598
8/2/2014 21:16:00,40.688,-73.9195,B02617
8/15/2014 10:48:00,40.7375,-73.9975,B02598
8/30/2014 12:41:00,40.6707,-73.9319,B02682
8/6/2014 21:28:00,40.729,-73.9982,B02617
8/19/2014 14:18:00,40.727,-73.8954,B02598
8/31/2014 13:58:00,40.8009,-73.9679,B02764
8/31/2014 18:04:00,40.7139,-74.0138,B02617
8/29/2014 14:26:00,40.6807,-73.9663,B02598
8/28/2014 15:15:00,40.7359,-73.9854,B02764
8/18/2014 18:07:00,40.7623,-73.9785,B02617
8/25/2014 19:20:00,40.7341,-74.0001,B02617
8/9/2014 0:59:00,40.7564,-73.9899,B02617
8/23/2014 18:13:00,40.692,-73.9369,B02682
8/12/2014 21:22:00,40.7555,-73.8434,B02617
8/22/2014 22:32:00,40.6802,-73.9747,B02598
8/4/2014 11:07:00,40.7479,-73.9449,B02617
8/12/2014 23:33:00,40.7612,-73.987,B02617
8/10/2014 19:09:00,40.735,-73.9853,B02682
8/31/2014 12:08:00,40.7101,-74.0102,B02764
8/28/2014 11:04:00,40.7836,-73.8378,B02682
8/24/2014 15:44:00,40.7295,-74.0023,B02682
8/15/2014 13:27:00,40.7152,-73.9562,B02764
8/4/2014 16:59:00,40.7537,-73.9873,B02512
8/29/2014 5:25:00,40.7107,-73.9876,B02617
8/30/2014 10:33:00,40.7645,-73.99600000000001,B02682
8/17/2014 13:52:00,40.7434,-73.9999,B02598
8/5/2014 15:00:00,40.8727,-74.4477,B02598
8/8/2014 6:59:00,40.7645,-73.9736,B02598
8/21/2014 15:39:00,40.732,-74.0428,B02598
8/11/2014 15:37:00,40.7258,-73.9848,B02682
8/26/2014 5:29:00,40.7288,-73.9902,B02598
8/20/2014 21:13:00,40.7714,-73.9904,B02617
8/27/2014 18:53:00,40.7287,-73.9942,B02617
8/5/2014 22:27:00,40.7272,-73.98899999999999,B02617
8/6/2014 5:04:00,40.6802,-73.9059,B02598
8/24/2014 16:55:00,40.7691,-73.9812,B02598
8/14/2014 16:59:00,40.751999999999995,-73.9863,B02617
8/27/2014 8:14:00,40.7438,-73.9927,B02598
8/20/2014 16:57:00,40.7584,-74.0002,B02598
8/9/2014 0:44:00,40.7408,-74.0076,B02598
8/12/2014 7:56:00,40.7204,-74.0109,B02617
8/7/2014 21:22:00,40.7947,-73.9363,B02598
8/16/2014 9:15:00,40.6915,-73.9976,B02617
8/22/2014 18:07:00,40.7522,-73.9934,B02682
8/13/2014 19:44:00,40.7541,-73.9822,B02617
8/7/2014 20:28:00,40.7694,-73.9838,B02617
8/4/2014 7:23:00,40.7161,-74.0046,B02617
8/4/2014 6:45:00,40.6626,-73.988,B02598
8/25/2014 10:23:00,40.7706,-73.8654,B02598
8/14/2014 7:04:00,40.77,-73.956,B02598
8/22/2014 19:46:00,40.7118,-74.0078,B02617
8/26/2014 10:32:00,40.7273,-73.9953,B02682
8/28/2014 7:15:00,40.7268,-73.9778,B02598
8/16/2014 21:48:00,40.7345,-74.0027,B02682
8/21/2014 4:16:00,40.825,-73.9442,B02617
8/30/2014 19:57:00,40.7951,-73.949,B02682
8/1/2014 22:23:00,40.6896,-73.9713,B02682
8/13/2014 13:17:00,40.7353,-73.9879,B02598
8/15/2014 20:22:00,40.7185,-74.0041,B02598
8/31/2014 21:21:00,40.8011,-73.9681,B02617
8/1/2014 0:19:00,40.7492,-73.9924,B02617
8/30/2014 11:26:00,40.7811,-73.9592,B02598
8/13/2014 13:22:00,40.7644,-73.9655,B02764
8/30/2014 0:41:00,40.6951,-74.1783,B02617
8/27/2014 15:54:00,40.7565,-73.9902,B02682
8/27/2014 20:05:00,40.7459,-73.9981,B02682
8/20/2014 11:23:00,40.7516,-73.9906,B02598
8/1/2014 4:28:00,40.6996,-73.9227,B02682
8/20/2014 6:52:00,40.7894,-73.971,B02764
8/20/2014 19:35:00,40.7372,-73.9926,B02682
8/7/2014 21:38:00,40.7518,-73.9848,B02617
8/1/2014 14:55:00,40.7591,-73.9769,B02598
8/23/2014 23:18:00,40.7501,-73.9949,B02682
8/3/2014 4:04:00,40.9134,-73.8496,B02598
8/24/2014 13:38:00,40.744,-73.9881,B02598
8/15/2014 19:47:00,40.7696,-73.9842,B02598
8/24/2014 11:00:00,40.7955,-73.9321,B02682
8/21/2014 8:47:00,40.7715,-73.9907,B02617
8/19/2014 14:17:00,40.7671,-73.9831,B02682
8/31/2014 16:41:00,40.8044,-73.9224,B02598
8/14/2014 19:48:00,40.6733,-73.9913,B02617
8/29/2014 22:04:00,40.7687,-73.8973,B02682
8/11/2014 18:41:00,40.7631,-73.98100000000001,B02598
8/2/2014 21:02:00,40.7186,-73.9952,B02598
8/20/2014 18:12:00,40.7478,-74.0041,B02512
8/24/2014 23:22:00,40.6451,-73.7983,B02617
8/10/2014 13:44:00,40.7147,-73.8309,B02682
8/4/2014 12:14:00,40.7531,-73.979,B02617
8/30/2014 19:23:00,40.7191,-74.0052,B02617
8/25/2014 22:31:00,40.7626,-73.98899999999999,B02598
8/12/2014 17:10:00,40.7415,-74.0032,B02617
8/10/2014 19:21:00,40.6407,-74.00399999999999,B02598
8/13/2014 17:17:00,40.745,-73.9933,B02617
8/28/2014 17:18:00,40.7573,-73.98,B02764
8/31/2014 6:44:00,40.7119,-73.9414,B02682
8/13/2014 17:57:00,40.7319,-73.9823,B02617
8/1/2014 19:41:00,40.7843,-73.98100000000001,B02617
8/2/2014 2:34:00,40.7456,-73.97800000000001,B02617
8/11/2014 3:53:00,40.7665,-73.952,B02617
8/20/2014 21:41:00,40.7299,-73.9885,B02617
8/14/2014 18:25:00,40.7141,-73.9562,B02598
8/10/2014 5:36:00,40.6517,-73.9811,B02598
8/7/2014 23:15:00,40.7547,-73.9685,B02617
8/29/2014 1:33:00,40.7328,-73.9796,B02598
8/25/2014 22:02:00,40.8128,-73.9506,B02682
8/20/2014 15:29:00,40.7101,-74.0105,B02512
8/24/2014 5:35:00,40.6915,-73.9843,B02598
8/14/2014 22:13:00,40.7579,-73.9899,B02682
8/26/2014 7:50:00,40.7081,-74.0145,B02764
8/20/2014 8:58:00,40.7054,-74.0078,B02617
8/18/2014 22:59:00,40.7317,-73.9534,B02598
8/9/2014 3:05:00,40.7464,-74.032,B02617
8/1/2014 10:34:00,40.735,-73.9879,B02617
8/22/2014 17:36:00,40.7626,-73.988,B02617
8/14/2014 19:18:00,40.745,-73.9889,B02617
8/21/2014 14:45:00,40.760999999999996,-73.9708,B02617
8/29/2014 22:21:00,40.7448,-73.8435,B02617
8/7/2014 22:15:00,40.7378,-73.9921,B02682
8/19/2014 17:52:00,40.755,-73.9755,B02617
8/30/2014 11:25:00,40.7552,-73.9737,B02682
8/10/2014 18:50:00,40.7747,-73.9831,B02682
8/3/2014 16:08:00,40.7853,-73.9754,B02617
8/18/2014 7:04:00,40.7339,-74.0019,B02512
8/14/2014 12:18:00,40.741,-73.9877,B02617
8/19/2014 14:27:00,40.7554,-73.9876,B02764
8/27/2014 12:40:00,40.6993,-73.9477,B02682
8/14/2014 19:45:00,40.765,-73.9832,B02598
8/6/2014 15:41:00,40.7259,-73.9907,B02617
8/15/2014 8:11:00,40.6855,-73.9811,B02617
8/25/2014 5:20:00,40.7127,-73.9659,B02598
8/27/2014 13:18:00,40.7281,-74.0028,B02617
8/25/2014 22:50:00,40.7513,-74.0067,B02617
8/10/2014 8:30:00,40.7554,-73.9729,B02682
8/17/2014 8:11:00,40.7585,-73.9292,B02617
8/11/2014 20:44:00,40.6605,-73.9891,B02598
8/8/2014 20:54:00,40.7259,-73.9746,B02617
8/5/2014 17:40:00,40.7557,-73.9767,B02617
8/23/2014 20:54:00,40.7222,-73.9964,B02598
8/7/2014 23:31:00,40.7206,-74.0325,B02617
8/21/2014 19:18:00,40.7303,-73.9899,B02617
8/17/2014 19:11:00,40.7437,-74.0064,B02764
8/10/2014 19:17:00,40.7435,-74.0075,B02598
8/24/2014 20:30:00,40.709,-74.0054,B02682
8/5/2014 11:06:00,40.7634,-73.9779,B02617
8/24/2014 13:13:00,40.755,-74.0026,B02598
8/16/2014 5:37:00,40.711,-74.0055,B02682
8/5/2014 20:00:00,40.7526,-73.9861,B02598
8/13/2014 1:07:00,40.7659,-73.9798,B02682
8/18/2014 15:35:00,40.7443,-73.9889,B02682
8/4/2014 14:59:00,40.7424,-74.0044,B02617
8/24/2014 18:07:00,40.7122,-73.9632,B02764
8/5/2014 13:34:00,40.7556,-73.9721,B02617
8/14/2014 16:43:00,40.7536,-73.9793,B02512
8/1/2014 19:23:00,40.704,-74.0087,B02617
8/22/2014 20:08:00,40.7128,-73.99,B02682
8/19/2014 9:30:00,40.7159,-74.0153,B02617
8/17/2014 6:26:00,40.716,-73.9605,B02682
8/1/2014 15:06:00,40.6483,-73.7829,B02617
8/26/2014 17:16:00,40.7469,-73.9894,B02682
8/11/2014 22:23:00,40.7447,-73.9841,B02617
8/28/2014 20:14:00,40.7669,-73.9825,B02617
8/28/2014 21:33:00,40.6888,-73.8541,B02764
8/31/2014 10:24:00,40.7361,-73.9977,B02617
8/15/2014 7:36:00,40.7113,-73.9614,B02617
8/1/2014 22:53:00,40.7518,-73.9984,B02617
8/29/2014 12:19:00,40.6325,-74.0306,B02764
8/15/2014 8:40:00,40.7706,-73.8671,B02682
8/2/2014 22:59:00,40.7178,-74.044,B02617
8/8/2014 1:14:00,40.6948,-73.9939,B02682
8/29/2014 10:03:00,40.7188,-74.0003,B02598
8/17/2014 16:34:00,40.7229,-74.0104,B02617
8/18/2014 20:48:00,40.7402,-73.9995,B02598
8/28/2014 17:28:00,40.7762,-73.9776,B02682
8/18/2014 17:28:00,40.7155,-74.0139,B02617
8/21/2014 16:04:00,40.7159,-74.0124,B02598
8/14/2014 17:13:00,40.7229,-74.0081,B02617
8/7/2014 7:23:00,40.7505,-73.9946,B02617
8/21/2014 11:14:00,40.6898,-73.9553,B02598
8/17/2014 20:35:00,40.7399,-73.9931,B02617
8/18/2014 10:50:00,40.7431,-73.9955,B02617
8/13/2014 16:31:00,40.7787,-73.9532,B02617
8/27/2014 22:17:00,40.7307,-73.987,B02617
8/30/2014 14:22:00,40.7242,-73.9847,B02598
8/3/2014 7:55:00,40.7612,-73.9825,B02617
8/9/2014 0:34:00,40.7381,-74.0082,B02617
8/26/2014 20:17:00,40.7367,-73.9889,B02682
8/13/2014 14:51:00,40.7568,-73.9752,B02617
8/28/2014 7:30:00,40.7905,-73.9778,B02617
8/30/2014 21:57:00,40.6448,-73.7819,B02617
8/23/2014 17:08:00,40.774,-73.8728,B02598
8/5/2014 18:28:00,40.771,-73.9572,B02598
8/10/2014 5:07:00,40.7077,-74.003,B02617
8/12/2014 17:31:00,40.7345,-73.9547,B02617
8/28/2014 10:11:00,40.6403,-73.9666,B02598
8/2/2014 2:46:00,40.845,-73.9377,B02617
8/5/2014 7:26:00,40.7391,-74.0081,B02617
8/29/2014 12:18:00,40.76,-73.9747,B02598
8/20/2014 17:28:00,40.7434,-73.9918,B02617
8/5/2014 6:55:00,40.7533,-73.9964,B02682
8/6/2014 6:37:00,40.7509,-73.8854,B02598
8/9/2014 13:39:00,40.7042,-73.9335,B02617
8/9/2014 13:14:00,40.7679,-73.9585,B02617
8/1/2014 23:00:00,40.6747,-73.9818,B02598
8/20/2014 11:28:00,40.7242,-73.9826,B02598
8/30/2014 21:40:00,40.7215,-73.9977,B02598
8/18/2014 5:31:00,40.7616,-73.9986,B02682
8/12/2014 15:49:00,40.7119,-73.9353,B02682
8/24/2014 10:22:00,40.6921,-73.9633,B02764
8/29/2014 10:32:00,40.7567,-73.9828,B02617
8/7/2014 20:01:00,40.7597,-73.9819,B02617
8/4/2014 13:20:00,40.7684,-73.8626,B02682
8/8/2014 7:17:00,40.7788,-73.9608,B02598
8/30/2014 22:20:00,40.7733,-73.979,B02512
8/8/2014 13:36:00,40.6844,-73.9972,B02598
8/21/2014 7:33:00,40.7173,-74.0108,B02617
8/22/2014 18:34:00,40.7272,-73.9997,B02682
8/13/2014 9:08:00,40.7706,-73.9875,B02598
8/23/2014 12:03:00,40.7255,-73.9764,B02598
8/27/2014 7:57:00,40.7339,-74.0008,B02598
8/3/2014 17:40:00,40.7494,-73.9921,B02598
8/29/2014 7:58:00,40.7432,-73.9934,B02617
8/16/2014 23:59:00,40.7647,-73.9831,B02682
8/2/2014 10:45:00,40.7592,-73.9654,B02682
8/23/2014 18:28:00,40.5863,-73.8968,B02682
8/30/2014 6:41:00,40.7209,-73.9948,B02617
8/24/2014 18:55:00,40.6981,-73.9774,B02682
8/19/2014 19:16:00,40.6795,-73.9742,B02682
8/22/2014 17:25:00,40.7491,-73.9811,B02598
8/5/2014 22:14:00,40.7665,-73.9882,B02617
8/1/2014 8:40:00,40.6801,-73.9544,B02512
8/27/2014 12:00:00,40.7313,-74.0002,B02617
8/1/2014 8:34:00,40.7486,-73.9802,B02598
8/23/2014 13:30:00,40.7143,-73.9608,B02682
8/9/2014 18:09:00,40.6861,-73.9881,B02617
8/17/2014 20:54:00,40.7456,-73.9778,B02617
8/4/2014 23:44:00,40.749,-74.0303,B02617
8/30/2014 20:52:00,40.7403,-74.0021,B02764
8/12/2014 8:10:00,40.7256,-74.0,B02682
8/27/2014 12:43:00,40.7422,-73.9895,B02764
8/13/2014 7:47:00,40.9549,-73.8169,B02617
8/22/2014 23:01:00,40.6878,-73.9872,B02617
8/1/2014 3:42:00,40.7307,-73.9954,B02598
8/10/2014 17:32:00,40.7243,-73.9961,B02764
8/8/2014 13:29:00,40.7823,-73.9581,B02598
8/31/2014 4:21:00,40.6971,-73.9069,B02617
8/12/2014 13:25:00,40.6742,-73.9567,B02617
8/26/2014 7:22:00,40.7951,-73.9658,B02617
8/22/2014 17:45:00,40.7452,-73.9859,B02764
8/4/2014 6:29:00,40.775,-73.9901,B02598
8/23/2014 7:27:00,40.7736,-73.9554,B02598
8/26/2014 7:47:00,40.7534,-73.9347,B02617
8/31/2014 23:57:00,40.7076,-73.9451,B02598
8/25/2014 12:04:00,40.7639,-73.9734,B02617
8/22/2014 20:59:00,40.7184,-73.9635,B02598
8/19/2014 10:03:00,40.739000000000004,-73.9913,B02617
8/9/2014 19:30:00,40.7355,-73.9894,B02617
8/27/2014 4:22:00,40.7327,-73.9795,B02617
8/3/2014 12:00:00,40.7053,-73.923,B02617
8/12/2014 10:58:00,40.7777,-73.9513,B02598
8/12/2014 18:52:00,40.7226,-73.9974,B02617
8/1/2014 18:51:00,40.7644,-73.9656,B02598
8/9/2014 0:29:00,40.7446,-73.9525,B02617
8/26/2014 15:51:00,40.7451,-73.8427,B02617
8/15/2014 23:45:00,40.7423,-74.0043,B02682
8/6/2014 6:55:00,40.6717,-73.9774,B02617
8/27/2014 17:38:00,40.7645,-73.9819,B02682
8/24/2014 19:08:00,40.7336,-73.9563,B02764
8/30/2014 10:36:00,40.7141,-73.9516,B02682
8/30/2014 5:24:00,40.7388,-73.9958,B02512
8/7/2014 17:17:00,40.6146,-73.7366,B02764
8/31/2014 21:03:00,40.7484,-73.9856,B02617
