Date/Time,Lat,Lon,Base
5/21/2014 4:25:00,40.6873,-73.9747,B02598
5/5/2014 15:43:00,40.7594,-73.9951,B02682
5/15/2014 19:00:00,40.7573,-73.9696,B02598
5/23/2014 22:53:00,40.68,-73.9896,B02682
5/1/2014 20:10:00,40.7057,-74.0081,B02617
5/14/2014 18:42:00,40.7528,-73.9831,B02598
5/24/2014 22:00:00,40.7059,-73.9435,B02598
5/19/2014 20:50:00,40.7708,-73.8657,B02617
5/10/2014 16:54:00,40.7249,-73.9827,B02682
5/9/2014 17:50:00,40.7508,-73.9804,B02682
5/1/2014 12:45:00,40.6817,-73.9447,B02617
5/14/2014 5:04:00,40.6928,-73.98899999999999,B02598
5/21/2014 16:24:00,40.7401,-74.0059,B02617
5/21/2014 20:53:00,40.7397,-74.0064,B02598
5/11/2014 11:26:00,40.7451,-73.9909,B02598
5/19/2014 23:50:00,40.7614,-73.9794,B02682
5/16/2014 14:44:00,40.733000000000004,-73.9843,B02598
5/31/2014 19:07:00,40.6829,-73.9979,B02682
5/1/2014 17:53:00,40.7534,-73.9699,B02682
5/15/2014 7:14:00,40.6622,-73.9905,B02617
5/23/2014 7:12:00,40.7439,-74.0063,B02598
5/21/2014 19:14:00,40.7368,-73.9897,B02682
5/27/2014 20:33:00,40.7245,-74.0456,B02682
5/15/2014 20:11:00,40.8546,-73.9078,B02598
5/17/2014 14:22:00,40.8017,-73.9549,B02598
5/13/2014 7:10:00,40.7684,-73.8624,B02598
5/30/2014 22:22:00,40.7265,-73.9958,B02617
5/19/2014 22:30:00,40.7237,-73.9971,B02598
5/25/2014 13:03:00,40.7267,-74.0505,B02598
5/29/2014 19:35:00,40.7618,-73.9748,B02598
5/16/2014 12:43:00,40.7286,-74.007,B02598
5/7/2014 14:15:00,40.7892,-73.9665,B02682
5/17/2014 23:04:00,40.7334,-73.9874,B02598
5/1/2014 21:41:00,40.6459,-73.7768,B02598
5/7/2014 18:31:00,40.7426,-73.9941,B02598
5/7/2014 13:07:00,40.7748,-73.9633,B02598
5/2/2014 11:18:00,40.7637,-73.9754,B02682
5/10/2014 15:59:00,40.7359,-73.9955,B02682
5/29/2014 21:08:00,40.8129,-73.9628,B02682
5/1/2014 6:14:00,40.7448,-73.9799,B02512
5/8/2014 21:45:00,40.7431,-74.0046,B02598
5/4/2014 12:38:00,40.7254,-74.0001,B02682
5/21/2014 14:56:00,40.7699,-73.9864,B02598
5/4/2014 18:35:00,40.7281,-73.9828,B02598
5/23/2014 21:51:00,40.7329,-74.0071,B02598
5/14/2014 1:58:00,40.715,-73.999,B02682
5/22/2014 8:37:00,40.7265,-73.99600000000001,B02598
5/9/2014 17:59:00,40.7555,-73.9816,B02598
5/1/2014 15:55:00,40.8079,-73.9595,B02598
5/12/2014 5:34:00,40.6935,-73.9887,B02598
5/7/2014 10:29:00,40.7258,-73.9426,B02682
5/11/2014 13:19:00,40.7118,-73.96300000000001,B02598
5/27/2014 13:44:00,40.7553,-73.9912,B02598
5/8/2014 11:22:00,40.7497,-74.0063,B02598
5/3/2014 13:30:00,40.723,-73.9948,B02682
5/30/2014 11:51:00,40.6735,-73.9664,B02682
5/7/2014 9:12:00,40.6226,-73.9698,B02598
5/11/2014 18:47:00,40.7322,-74.002,B02682
5/19/2014 17:39:00,40.7362,-73.9961,B02682
5/2/2014 23:12:00,40.7371,-74.0021,B02598
5/15/2014 15:56:00,40.7409,-74.0074,B02682
5/11/2014 16:41:00,40.6906,-74.1783,B02682
5/6/2014 22:08:00,40.7685,-73.8625,B02598
5/20/2014 6:39:00,40.7713,-73.9566,B02682
5/7/2014 13:35:00,40.7674,-73.9644,B02598
5/27/2014 14:59:00,40.7426,-73.9961,B02598
5/9/2014 22:18:00,40.7522,-73.9818,B02598
5/6/2014 10:49:00,40.7299,-73.9813,B02682
5/12/2014 7:09:00,40.7463,-73.9912,B02682
5/15/2014 20:10:00,40.7374,-73.9926,B02617
5/3/2014 22:09:00,40.7384,-73.9856,B02682
5/19/2014 11:06:00,40.7608,-73.9989,B02512
5/11/2014 12:51:00,40.7588,-73.9674,B02617
5/22/2014 17:29:00,40.7384,-73.9855,B02617
5/25/2014 0:22:00,40.7189,-73.9898,B02598
5/2/2014 15:25:00,40.7309,-73.9914,B02598
5/27/2014 18:12:00,40.7526,-73.9886,B02598
5/10/2014 18:42:00,40.7518,-73.9708,B02598
5/8/2014 18:35:00,40.7372,-73.9962,B02598
5/27/2014 13:02:00,40.7738,-73.988,B02512
5/30/2014 7:02:00,40.6903,-73.9095,B02682
5/3/2014 19:10:00,40.7484,-73.9888,B02682
5/29/2014 16:25:00,40.7557,-73.9725,B02598
5/22/2014 9:41:00,40.7825,-73.9556,B02682
5/22/2014 15:10:00,40.7571,-73.9737,B02512
5/6/2014 13:57:00,40.721,-73.9518,B02598
5/6/2014 16:40:00,40.7446,-73.9948,B02598
5/6/2014 9:44:00,40.765,-73.9724,B02598
5/23/2014 17:11:00,40.7539,-73.9924,B02598
5/10/2014 23:40:00,40.7315,-73.9945,B02598
5/29/2014 15:59:00,40.7523,-73.9797,B02617
5/22/2014 2:22:00,40.7411,-74.0079,B02617
5/2/2014 8:40:00,40.7634,-73.9746,B02598
5/20/2014 20:24:00,40.7579,-74.0006,B02598
5/24/2014 19:18:00,40.7926,-73.4158,B02682
5/1/2014 22:38:00,40.7591,-73.9902,B02682
5/15/2014 7:05:00,40.6449,-73.7824,B02682
5/19/2014 21:13:00,40.7455,-74.0083,B02598
5/6/2014 16:44:00,40.7682,-73.9962,B02598
5/14/2014 19:43:00,40.7168,-74.0081,B02598
5/8/2014 18:53:00,40.7406,-74.0044,B02617
5/22/2014 18:58:00,40.742,-73.9795,B02682
5/17/2014 15:58:00,40.783,-73.9739,B02682
5/31/2014 17:02:00,40.7521,-74.0046,B02617
5/1/2014 18:55:00,40.728,-73.993,B02598
5/2/2014 12:05:00,40.7506,-73.9866,B02598
5/9/2014 14:08:00,40.7406,-74.0056,B02598
5/21/2014 18:29:00,40.7308,-73.9904,B02682
5/23/2014 22:30:00,40.7296,-73.9784,B02682
5/2/2014 20:17:00,40.7402,-73.9958,B02598
5/15/2014 16:06:00,40.7387,-73.9854,B02598
5/3/2014 21:50:00,40.7273,-74.0006,B02682
5/19/2014 15:29:00,40.7072,-74.0044,B02598
5/28/2014 10:36:00,40.7813,-73.9461,B02682
5/2/2014 8:01:00,40.7854,-73.9693,B02682
5/14/2014 14:31:00,40.7564,-73.9742,B02682
5/19/2014 13:17:00,40.7327,-73.9837,B02682
5/24/2014 12:55:00,40.6808,-73.9989,B02617
5/15/2014 19:11:00,40.7556,-73.9761,B02682
5/9/2014 22:38:00,40.789,-73.9425,B02682
5/22/2014 16:34:00,40.711999999999996,-74.0102,B02682
5/15/2014 14:43:00,40.7574,-73.9836,B02598
5/30/2014 12:41:00,40.7933,-73.9672,B02598
5/23/2014 14:57:00,40.7369,-74.0065,B02682
5/3/2014 1:08:00,40.6867,-73.9546,B02598
5/18/2014 21:55:00,40.7626,-73.9964,B02682
5/20/2014 11:21:00,40.7766,-73.9606,B02682
5/12/2014 7:53:00,40.742,-73.9947,B02682
5/2/2014 5:44:00,40.6483,-73.7828,B02598
5/8/2014 18:05:00,40.793,-73.9758,B02682
5/3/2014 17:03:00,40.6799,-73.9896,B02617
5/20/2014 7:55:00,40.7712,-73.9508,B02617
5/7/2014 20:09:00,40.7317,-74.0046,B02682
5/15/2014 19:42:00,40.7409,-73.9975,B02598
5/2/2014 22:45:00,40.6691,-73.9335,B02598
5/9/2014 15:46:00,40.7527,-73.9943,B02598
5/19/2014 11:08:00,40.688,-74.183,B02617
5/31/2014 14:03:00,40.6965,-73.9935,B02617
5/6/2014 21:21:00,40.755,-73.9999,B02682
5/9/2014 22:29:00,40.8195,-73.9381,B02682
5/4/2014 0:13:00,40.7344,-73.9895,B02598
5/27/2014 17:37:00,40.7555,-73.9838,B02682
5/14/2014 23:52:00,40.7587,-73.9833,B02682
5/20/2014 14:39:00,40.7577,-73.9857,B02682
5/23/2014 22:15:00,40.7028,-73.6434,B02598
5/11/2014 1:18:00,40.7585,-73.9195,B02598
5/21/2014 15:44:00,40.7491,-73.9883,B02512
5/9/2014 15:02:00,40.7214,-73.8562,B02682
5/15/2014 7:52:00,40.7391,-74.0081,B02598
5/10/2014 14:46:00,40.7924,-73.9265,B02682
5/17/2014 19:35:00,40.7344,-73.9788,B02682
5/5/2014 7:27:00,40.7796,-73.9804,B02598
5/8/2014 16:44:00,40.7095,-74.0139,B02682
5/8/2014 20:50:00,40.744,-73.9837,B02512
5/8/2014 8:33:00,40.7665,-73.9783,B02617
5/6/2014 20:37:00,40.7417,-73.9832,B02598
5/30/2014 10:39:00,40.7027,-73.9828,B02682
5/14/2014 7:35:00,40.7259,-73.9948,B02598
5/8/2014 15:23:00,40.7557,-73.9792,B02617
5/3/2014 18:14:00,40.7257,-73.9839,B02682
5/23/2014 19:14:00,40.7078,-74.0043,B02682
5/11/2014 20:12:00,40.7228,-73.9979,B02598
5/20/2014 20:35:00,40.7472,-74.0101,B02682
5/16/2014 14:24:00,40.7542,-73.9923,B02617
5/10/2014 16:17:00,40.7421,-73.9904,B02598
5/9/2014 20:33:00,40.7662,-73.9608,B02682
5/20/2014 20:14:00,40.7557,-73.9763,B02598
5/31/2014 0:46:00,40.6784,-73.9678,B02598
5/7/2014 16:42:00,40.7509,-73.9787,B02598
5/19/2014 17:28:00,40.7396,-73.9952,B02682
5/7/2014 13:52:00,40.762,-73.9725,B02682
5/30/2014 20:16:00,40.7246,-73.9935,B02617
5/7/2014 19:13:00,40.7173,-73.9783,B02598
5/2/2014 19:35:00,40.7425,-73.9968,B02682
5/6/2014 19:01:00,40.7452,-73.9949,B02682
5/13/2014 15:16:00,40.7454,-74.0008,B02598
5/15/2014 22:39:00,40.7621,-73.9854,B02598
5/22/2014 21:14:00,40.7586,-73.9838,B02598
5/27/2014 14:46:00,40.7221,-73.9965,B02512
5/11/2014 16:03:00,40.7594,-73.9591,B02512
5/2/2014 0:00:00,40.7279,-73.9958,B02598
5/8/2014 21:07:00,40.77,-73.8646,B02682
5/5/2014 9:19:00,40.6449,-73.7824,B02617
5/11/2014 16:38:00,40.7471,-73.9968,B02617
5/15/2014 19:22:00,40.76,-73.9761,B02682
5/12/2014 22:50:00,40.7579,-73.9853,B02682
5/20/2014 3:31:00,40.7744,-73.8726,B02682
5/30/2014 12:53:00,40.7322,-74.0078,B02764
5/19/2014 6:57:00,40.733000000000004,-73.9755,B02682
5/21/2014 19:23:00,40.7651,-73.9821,B02598
5/15/2014 19:07:00,40.7124,-74.0091,B02682
5/7/2014 0:05:00,40.7471,-73.9855,B02682
5/17/2014 17:45:00,40.7521,-73.9043,B02617
5/23/2014 7:44:00,40.7223,-74.01100000000001,B02682
5/6/2014 0:09:00,40.7516,-74.0034,B02598
5/29/2014 21:49:00,40.7474,-73.9813,B02617
5/19/2014 17:29:00,40.76,-73.9765,B02682
5/27/2014 22:00:00,40.7701,-73.8648,B02617
5/1/2014 18:59:00,40.7256,-74.0052,B02682
5/28/2014 21:39:00,40.7642,-73.9984,B02682
5/21/2014 6:23:00,40.731,-73.9535,B02598
5/13/2014 5:25:00,40.7209,-73.9967,B02617
5/5/2014 23:53:00,40.7691,-73.9812,B02598
5/5/2014 16:34:00,40.7588,-73.9836,B02512
5/9/2014 18:59:00,40.7569,-73.9675,B02598
5/4/2014 22:36:00,40.7309,-73.9994,B02598
5/17/2014 4:47:00,40.7985,-73.9611,B02598
5/6/2014 14:01:00,40.7278,-73.9947,B02598
5/19/2014 19:21:00,40.8536,-73.9374,B02682
5/1/2014 19:10:00,40.5936,-73.962,B02598
5/10/2014 20:16:00,40.7386,-73.9804,B02682
5/28/2014 7:19:00,40.6871,-73.9831,B02682
5/12/2014 16:45:00,40.7409,-73.9939,B02682
5/8/2014 7:23:00,40.7452,-73.994,B02617
5/18/2014 20:54:00,40.7187,-73.9947,B02598
5/7/2014 14:22:00,40.8994,-73.9011,B02617
5/3/2014 19:09:00,40.7703,-73.9558,B02598
5/2/2014 23:40:00,40.7359,-74.0014,B02682
5/9/2014 8:17:00,40.7797,-73.9481,B02682
5/19/2014 21:34:00,40.7295,-74.0105,B02617
5/28/2014 20:14:00,40.7869,-73.9415,B02617
5/17/2014 21:51:00,40.7254,-74.0037,B02682
5/12/2014 14:48:00,40.7491,-73.9038,B02682
5/27/2014 8:42:00,40.7333,-73.997,B02682
5/30/2014 17:47:00,40.7295,-73.9944,B02617
5/24/2014 21:58:00,40.7174,-74.0094,B02598
5/15/2014 18:19:00,40.7195,-73.9931,B02682
5/6/2014 21:06:00,40.7195,-73.9858,B02598
5/18/2014 14:32:00,40.7168,-74.0148,B02682
5/4/2014 12:20:00,40.7235,-74.0033,B02682
5/27/2014 21:08:00,40.728,-73.982,B02617
5/14/2014 17:41:00,40.7357,-74.0015,B02598
5/2/2014 23:10:00,40.7388,-73.9915,B02617
5/12/2014 18:41:00,40.7543,-73.9768,B02682
5/1/2014 6:59:00,40.7371,-74.0018,B02682
5/22/2014 6:27:00,40.8187,-73.9449,B02617
5/24/2014 19:09:00,40.7789,-73.9623,B02598
5/21/2014 19:26:00,40.7474,-73.9812,B02598
5/8/2014 15:41:00,40.788000000000004,-73.9758,B02682
5/1/2014 18:58:00,40.7566,-73.9843,B02682
5/2/2014 17:11:00,40.7496,-73.9924,B02598
5/8/2014 19:14:00,40.726,-73.9872,B02682
5/23/2014 17:18:00,40.7205,-73.995,B02682
5/27/2014 6:38:00,40.8249,-73.9407,B02512
5/10/2014 16:45:00,40.7369,-73.9846,B02598
5/30/2014 0:03:00,40.7228,-74.0475,B02598
5/21/2014 6:37:00,40.7454,-73.991,B02682
5/30/2014 18:45:00,40.751,-73.9848,B02617
5/24/2014 22:15:00,40.7207,-73.9851,B02617
5/24/2014 7:42:00,40.6862,-73.991,B02682
5/15/2014 14:44:00,40.7512,-74.0065,B02598
5/31/2014 0:25:00,40.7646,-73.9827,B02512
5/24/2014 1:06:00,40.7436,-73.9954,B02682
5/25/2014 11:06:00,40.7644,-73.9853,B02598
5/19/2014 21:17:00,40.7627,-73.9783,B02598
5/6/2014 17:52:00,40.76,-73.9731,B02598
5/28/2014 1:37:00,40.7301,-74.0049,B02598
5/26/2014 12:13:00,40.695,-73.9345,B02598
5/6/2014 7:25:00,40.6837,-73.9406,B02617
5/29/2014 0:54:00,40.7226,-73.9861,B02682
5/19/2014 11:21:00,40.6459,-73.7766,B02617
5/2/2014 20:58:00,40.7164,-73.9929,B02598
5/10/2014 20:27:00,40.7345,-74.0023,B02512
5/9/2014 18:44:00,40.7466,-73.9838,B02617
5/12/2014 8:09:00,40.7664,-73.9606,B02682
5/30/2014 16:12:00,40.7486,-74.0082,B02617
5/15/2014 5:06:00,40.7371,-73.9963,B02598
5/2/2014 9:54:00,40.7595,-73.9881,B02598
5/27/2014 16:40:00,40.7415,-73.9866,B02598
5/2/2014 13:47:00,40.7453,-73.9865,B02617
5/30/2014 19:42:00,40.7397,-73.9877,B02598
5/22/2014 20:42:00,40.7642,-73.9989,B02598
5/9/2014 7:59:00,40.7436,-73.9728,B02598
5/30/2014 22:40:00,40.73,-73.9892,B02617
5/22/2014 8:52:00,40.7173,-74.0161,B02682
5/26/2014 18:02:00,40.7439,-73.98899999999999,B02682
5/10/2014 17:04:00,40.724000000000004,-73.998,B02617
5/25/2014 17:29:00,40.7341,-73.9933,B02598
5/3/2014 21:25:00,40.7155,-74.0159,B02598
5/10/2014 23:55:00,40.7297,-73.9965,B02598
5/26/2014 13:55:00,40.711999999999996,-73.9629,B02598
5/29/2014 12:28:00,40.7555,-73.9841,B02598
5/29/2014 10:17:00,40.7685,-73.8625,B02598
5/18/2014 10:05:00,40.729,-74.0092,B02512
5/18/2014 19:50:00,40.7473,-74.0031,B02598
5/1/2014 4:46:00,40.8504,-73.9187,B02682
5/6/2014 18:30:00,40.7546,-73.9839,B02598
5/15/2014 2:52:00,40.75,-74.0025,B02598
5/22/2014 17:11:00,40.7587,-73.973,B02598
5/26/2014 7:49:00,40.6456,-73.7767,B02617
5/23/2014 0:14:00,40.6878,-74.1817,B02512
5/20/2014 18:37:00,40.7047,-74.0094,B02682
5/12/2014 21:46:00,40.756,-74.0019,B02598
5/15/2014 15:43:00,40.717,-74.006,B02598
5/11/2014 14:52:00,40.7142,-73.9881,B02598
5/7/2014 9:19:00,40.7162,-74.0125,B02682
5/16/2014 5:01:00,40.7842,-73.9773,B02682
5/14/2014 23:27:00,40.755,-73.984,B02598
5/6/2014 21:06:00,40.7624,-73.9692,B02598
5/5/2014 10:15:00,40.7751,-73.9637,B02512
5/2/2014 8:20:00,40.7786,-73.9605,B02682
5/9/2014 18:30:00,40.7268,-73.9835,B02598
5/9/2014 19:13:00,40.7328,-74.0044,B02598
5/6/2014 14:42:00,40.7072,-74.0053,B02682
5/17/2014 21:08:00,40.7101,-74.0016,B02682
5/21/2014 13:21:00,40.7552,-73.9776,B02598
5/3/2014 21:36:00,40.7417,-73.992,B02682
5/3/2014 16:06:00,40.7392,-74.1685,B02617
5/17/2014 21:26:00,40.7393,-74.0011,B02617
5/13/2014 17:00:00,40.7408,-74.0029,B02598
5/23/2014 6:14:00,40.7326,-73.9972,B02682
5/6/2014 9:37:00,40.7551,-73.9808,B02682
5/15/2014 11:05:00,40.774,-73.8726,B02598
5/7/2014 6:23:00,40.7521,-73.9738,B02598
5/31/2014 8:15:00,40.7537,-73.8812,B02764
5/16/2014 16:26:00,40.7708,-73.9632,B02682
5/3/2014 1:29:00,40.7263,-73.9772,B02682
5/4/2014 14:39:00,40.7248,-73.9989,B02617
5/10/2014 16:19:00,40.786,-73.971,B02598
5/6/2014 22:02:00,40.6467,-73.7895,B02764
5/27/2014 20:42:00,40.6974,-73.9361,B02598
5/9/2014 7:14:00,40.7783,-73.9527,B02617
5/14/2014 12:36:00,40.7456,-74.0068,B02598
5/8/2014 17:29:00,40.734,-73.9986,B02682
5/9/2014 23:41:00,40.7454,-73.9936,B02682
5/12/2014 14:50:00,40.7515,-73.9941,B02617
5/30/2014 17:27:00,40.7627,-73.9728,B02598
5/19/2014 22:04:00,40.7063,-74.0089,B02512
5/4/2014 12:53:00,40.711,-74.0059,B02617
5/13/2014 12:44:00,40.7596,-73.9859,B02598
5/7/2014 19:19:00,40.7644,-73.9921,B02512
5/12/2014 20:07:00,40.7742,-73.8728,B02598
5/14/2014 17:21:00,40.7378,-73.9739,B02617
5/13/2014 19:08:00,40.771,-73.8662,B02682
5/26/2014 13:03:00,40.7647,-73.9821,B02598
5/6/2014 8:50:00,40.715,-73.9445,B02682
5/2/2014 12:57:00,40.7193,-73.9896,B02617
5/30/2014 0:05:00,40.738,-73.9812,B02598
5/21/2014 11:56:00,40.7187,-73.9621,B02617
5/1/2014 12:21:00,40.7464,-73.9747,B02682
5/1/2014 18:51:00,40.7722,-73.9564,B02682
5/15/2014 9:21:00,40.7444,-73.9991,B02598
5/26/2014 17:57:00,40.7725,-73.967,B02598
5/12/2014 13:02:00,40.6939,-73.9937,B02682
5/28/2014 20:09:00,40.7258,-73.997,B02764
5/1/2014 13:20:00,40.7686,-73.8626,B02598
5/31/2014 22:42:00,40.7268,-73.9998,B02682
5/21/2014 20:59:00,40.7566,-73.9786,B02682
5/9/2014 14:10:00,40.7796,-74.0815,B02598
5/14/2014 6:37:00,40.7245,-73.9972,B02617
5/14/2014 7:20:00,40.727,-73.9895,B02598
5/10/2014 15:51:00,40.7279,-73.9947,B02682
5/12/2014 15:24:00,40.7466,-73.9838,B02682
5/20/2014 9:24:00,40.7779,-73.96300000000001,B02682
5/16/2014 20:27:00,40.6463,-73.7903,B02617
5/21/2014 8:07:00,40.7338,-73.9808,B02617
5/20/2014 9:34:00,40.7173,-74.0158,B02682
5/30/2014 11:14:00,40.7858,-73.9546,B02682
5/8/2014 11:25:00,40.7613,-73.9779,B02682
5/22/2014 22:08:00,40.6823,-73.865,B02598
5/23/2014 4:48:00,40.7346,-74.0095,B02682
5/15/2014 20:59:00,40.7566,-73.9832,B02682
5/25/2014 19:30:00,40.6541,-74.0085,B02598
5/16/2014 16:47:00,40.7367,-73.9906,B02682
5/3/2014 1:05:00,40.7458,-73.9901,B02598
5/3/2014 22:47:00,40.7323,-73.9846,B02598
5/9/2014 22:00:00,40.731,-74.0046,B02598
5/27/2014 14:54:00,40.7159,-73.959,B02682
5/25/2014 23:38:00,40.7568,-73.9866,B02617
5/21/2014 7:05:00,40.7216,-74.0022,B02682
5/3/2014 9:57:00,40.662,-73.944,B02682
5/4/2014 10:03:00,40.7499,-73.9793,B02682
5/18/2014 14:07:00,40.7076,-74.0169,B02598
5/1/2014 20:21:00,40.7744,-73.8715,B02598
5/7/2014 17:56:00,40.7412,-73.9856,B02598
5/4/2014 3:02:00,40.7476,-73.9867,B02682
5/9/2014 17:03:00,40.7561,-73.9746,B02598
5/14/2014 10:03:00,40.7701,-73.8646,B02598
5/22/2014 7:38:00,40.7683,-73.8622,B02598
5/16/2014 23:09:00,40.7565,-73.99,B02617
5/2/2014 10:26:00,40.7292,-73.9797,B02682
5/7/2014 8:06:00,40.7723,-73.9548,B02598
5/21/2014 18:24:00,40.7557,-73.9883,B02682
5/7/2014 18:35:00,40.7108,-73.952,B02598
5/22/2014 14:16:00,40.7275,-74.0005,B02617
5/6/2014 9:34:00,40.7248,-73.9919,B02617
5/2/2014 9:32:00,40.6467,-73.7893,B02598
5/13/2014 7:47:00,40.7527,-73.9856,B02682
5/19/2014 15:01:00,40.7586,-73.965,B02617
5/8/2014 11:29:00,40.7474,-74.0072,B02617
5/11/2014 18:52:00,40.7576,-73.9788,B02682
5/29/2014 3:56:00,40.7101,-73.9367,B02682
5/14/2014 15:01:00,40.6874,-73.9601,B02682
5/7/2014 15:26:00,40.7517,-73.9787,B02617
5/28/2014 11:02:00,40.7454,-73.9886,B02682
5/1/2014 7:28:00,40.7618,-73.9604,B02617
5/22/2014 20:26:00,40.6464,-73.7897,B02617
5/11/2014 1:23:00,40.7171,-74.002,B02682
5/19/2014 7:02:00,40.7483,-73.9713,B02617
5/24/2014 12:08:00,40.7042,-73.9478,B02617
5/6/2014 15:28:00,40.7592,-73.9732,B02617
5/21/2014 9:31:00,40.7056,-74.0096,B02598
5/9/2014 8:39:00,40.7414,-74.0063,B02617
5/19/2014 20:04:00,40.787,-73.9568,B02682
5/2/2014 18:44:00,40.7049,-73.9087,B02617
5/30/2014 10:42:00,40.7408,-73.9944,B02598
5/29/2014 17:22:00,40.6989,-73.9941,B02598
5/20/2014 16:20:00,40.7618,-73.9753,B02598
5/14/2014 19:32:00,40.7397,-73.9934,B02617
5/16/2014 19:34:00,40.7383,-73.9858,B02598
5/25/2014 17:49:00,40.7039,-74.007,B02598
5/26/2014 23:09:00,40.7712,-73.8664,B02512
5/25/2014 14:27:00,40.7231,-73.9988,B02617
5/18/2014 16:06:00,40.7737,-73.9641,B02682
5/16/2014 12:33:00,40.719,-74.0109,B02617
5/18/2014 18:48:00,40.7339,-73.9772,B02682
5/25/2014 22:21:00,40.7181,-74.0357,B02682
5/4/2014 19:10:00,40.7589,-73.9797,B02617
5/29/2014 18:55:00,40.7454,-74.0058,B02682
5/10/2014 23:46:00,40.6815,-73.9619,B02617
5/16/2014 11:24:00,40.7658,-73.9533,B02598
5/22/2014 12:16:00,40.6524,-74.0101,B02682
5/2/2014 4:47:00,40.7183,-73.9647,B02682
5/22/2014 5:59:00,40.6649,-73.9767,B02617
5/1/2014 13:49:00,40.7404,-73.9983,B02512
5/28/2014 23:21:00,40.7132,-74.0044,B02598
5/2/2014 7:56:00,40.7642,-73.9945,B02682
5/24/2014 5:20:00,40.7566,-73.9742,B02617
5/13/2014 22:39:00,40.7188,-73.9612,B02598
5/22/2014 18:09:00,40.7551,-73.9777,B02682
5/23/2014 10:51:00,40.7909,-73.9536,B02682
5/21/2014 13:30:00,40.7586,-73.9748,B02682
5/11/2014 19:30:00,40.723,-73.9969,B02617
5/21/2014 6:28:00,40.7484,-74.002,B02617
5/25/2014 22:59:00,40.7504,-73.9913,B02617
5/17/2014 20:18:00,40.741,-74.0077,B02682
5/24/2014 22:21:00,40.7531,-73.9492,B02682
5/28/2014 18:35:00,40.7548,-73.9842,B02598
5/14/2014 13:58:00,40.7737,-73.9459,B02682
5/15/2014 9:10:00,40.7333,-73.9956,B02598
5/11/2014 13:07:00,40.7024,-73.9848,B02598
5/30/2014 17:07:00,40.7608,-73.9787,B02682
5/10/2014 23:14:00,40.7644,-73.9738,B02682
5/15/2014 19:01:00,40.7286,-73.8514,B02598
5/16/2014 7:15:00,40.7341,-73.9804,B02617
5/31/2014 23:42:00,40.7609,-73.9866,B02682
5/1/2014 8:33:00,40.7712,-73.9616,B02598
5/9/2014 17:39:00,40.7057,-74.0095,B02682
5/27/2014 4:12:00,40.736999999999995,-73.9971,B02682
5/2/2014 22:36:00,40.7267,-73.9916,B02598
5/18/2014 20:10:00,40.7147,-74.0109,B02598
5/17/2014 13:13:00,40.726,-74.0009,B02764
5/2/2014 12:58:00,40.7355,-74.0086,B02682
5/7/2014 21:06:00,40.7211,-73.9965,B02682
